Filename: n5delta1211 / run at Thu Jan 23 11:00:16 CET 2014
fails: 17 / suboptimals: 0
Time horizon: 10numberOfPlants=5
seed=1337
deltaPenalties=1.2
deltaViolation=1.1
numberOfRuns=50
dominanceProperty=0
so1;v1;so0;v0;vc0;so2;vdiff;vc2;p2;vc1;p1;p0;v2;pra1;pra2;pdiff;pra0;
0.0;3158.718082940319;0.0;2871.5618935821158;104.0;0.0;1.0098740059863047;56.0;140.0;45.0;117.0;244.0;2899.91571290939;0.88;1.0066666666666666;0.5737704918032787;1.6533333333333333;
0.0;965.9886530978107;0.0;878.1715028161954;68.0;0.0;1.0;46.0;117.0;34.0;98.0;168.0;878.1715028161954;0.7714285714285715;0.9;0.6964285714285714;1.292857142857143;
0.0;742.2960932081753;0.0;674.8146301892571;116.0;0.0;0.9999999999999997;75.0;157.0;59.0;130.99999999999957;235.0;674.8146301892568;0.95625;1.10625;0.6680851063829787;1.66875;
0.0;7682.07210589721;0.0;6983.701914452013;100.0;0.0;1.0232010163188516;45.0;106.0;34.0;89.0;194.0;7145.7308965352095;0.71875;0.8625;0.5463917525773195;1.575;
0.0;4049.691149583138;0.0;3681.5374087119358;124.0;0.0;1.0189575884343984;70.0;135.0;57.0;113.0;235.0;3751.3304797121386;0.8470588235294118;0.9823529411764705;0.574468085106383;1.5411764705882354;
0.0;292.8528768770468;0.0;266.22988807003753;101.0;0.0;1.0000000000000009;67.0;118.0;54.0;99.0;174.0;266.22988807003776;0.98125;1.1375;0.6781609195402298;1.64375;
0.0;379.5002232452423;0.0;345.00020295022796;139.0;0.0;1.0000000000000013;54.0;146.0;46.0;124.0;324.0;345.0002029502284;0.7823529411764706;0.8705882352941177;0.4506172839506173;1.811764705882353;
0.0;924.3116063141892;0.0;840.2832784674442;116.0;0.0;0.9999999999999994;48.0;129.0;39.0;108.0;276.0;840.2832784674438;0.7125;0.8125;0.4673913043478261;1.69375;
0.0;1065.2813349887524;0.0;968.4375772624958;96.0;0.0;1.0000000000000009;70.0;116.0;57.0;99.0;161.0;968.4375772624967;0.95;1.08125;0.7204968944099379;1.475;
0.0;356.5163115510584;0.0;324.1057377736938;97.0;0.0;0.9999999999999997;42.0;115.0;33.0;96.0;220.0;324.1057377736937;0.7333333333333333;0.86;0.5227272727272727;1.6466666666666667;
0.0;2821.3263061113967;0.0;2564.842096464912;126.0;0.0;1.00877448796434;84.0;180.00000000000003;70.0;150.0;263.0;2587.347272570776;1.0411764705882354;1.1823529411764706;0.6844106463878328;1.6411764705882352;
0.0;2979.398136126102;0.0;2708.5437601146396;131.0;0.0;0.999999999999998;81.0;198.0;67.0;165.0;299.0;2708.543760114634;0.9823529411764705;1.1294117647058823;0.6622073578595318;1.6235294117647059;
0.0;1968.8455424683898;0.0;1789.8595840621665;83.0;0.0;1.0000000000000007;53.0;117.99999999999997;46.0;99.0;175.0;1789.8595840621676;0.9;1.05;0.6742857142857142;1.4928571428571429;
;;;;;;;;;;;;;;;;;
