so1;v1;so0;v0;vc0;so2;vdiff;vc2;p2;vc1;p1;p0;v2;vcrel1;vcrel0;vcrel2;pra1;pra2;pdiff;pra0;
0.0;4335.174285568792;0.0;3612.645237974009;85.0;0.0;0.9999999999999991;65.0;436.0;32.0;364.0;608.0;3612.645237974006;0.21333333333333335;0.5666666666666667;0.43333333333333335;3.4375;2.523076923076923;0.7171052631578947;2.6705882352941175;
0.0;4658.041543967161;0.0;3881.7012866393043;97.0;0.0;1.0;71.0;500.0;47.0;417.0;655.0;3881.7012866393043;0.29375;0.60625;0.44375;2.8297872340425534;2.563380281690141;0.7633587786259542;2.556701030927835;
0.0;3502.0887604271657;0.0;2918.407300355973;95.0;0.0;0.9999999999999997;61.0;409.0;31.0;344.0;641.0;2918.407300355972;0.20666666666666667;0.6333333333333333;0.4066666666666667;3.3548387096774195;2.5737704918032787;0.6380655226209049;2.568421052631579;
0.0;61.37960298128405;0.0;51.14966915108357;112.0;0.0;0.9999999999999956;87.0;442.0;53.0;369.0;497.00000000000296;51.149669151083344;0.31176470588235294;0.6588235294117647;0.5117647058823529;2.7358490566037736;2.367816091954023;0.8893360160965742;2.294642857142857;
0.0;1360.1563925140108;0.0;1133.4636604283423;101.0;0.0;1.000000000000001;45.0;414.0;27.0;345.0;695.0;1133.4636604283437;0.18;0.6733333333333333;0.3;3.5925925925925926;2.933333333333333;0.5956834532374101;2.5742574257425743;
0.0;4199.742766386072;0.0;3499.78563865506;96.0;0.0;0.9999999999999987;44.0;395.0;26.0;347.0;696.0;3499.7856386550557;0.17333333333333334;0.64;0.29333333333333333;3.730769230769231;2.977272727272727;0.5675287356321839;2.6770833333333335;
0.0;4875.753753629551;0.0;4063.1281280246067;106.0;0.0;1.0057369723989737;59.0;367.0;48.0;307.0;603.0;4086.4381819485775;0.32;0.7066666666666667;0.3933333333333333;2.4791666666666665;2.4915254237288136;0.6086235489220564;2.339622641509434;
0.0;477.2270890056843;0.0;397.6892408380709;113.0;0.0;1.0;47.0;350.0;23.0;292.0;689.0;397.6892408380709;0.14375;0.70625;0.29375;3.8260869565217392;2.893617021276596;0.5079825834542816;2.566371681415929;
0.0;4535.3264258710915;0.0;3779.4386882259114;134.0;0.0;0.9999999999999996;140.0;866.0;91.0;744.0;965.0;3779.4386882259096;0.5352941176470588;0.788235294117647;0.8235294117647058;2.5274725274725274;2.257142857142857;0.8974093264248705;2.4328358208955225;
0.0;2921.4406800358756;0.0;2434.533900029908;97.0;0.0;1.0000000000000007;97.0;642.0;80.0;535.0;565.0;2434.5339000299095;0.5333333333333333;0.6466666666666666;0.6466666666666666;2.6625;2.463917525773196;1.1362831858407079;2.4742268041237114;
0.0;759.2919005291678;0.0;632.7432504409735;92.0;0.0;1.00000158041986;47.0;325.0;24.0;271.0;472.0000000000021;632.7442504409728;0.16;0.6133333333333333;0.31333333333333335;3.625;2.8297872340425534;0.6885593220338952;2.380434782608696;
0.0;1766.295215711967;0.0;1471.9126797599574;106.0;0.0;1.0000000000000007;74.0;471.0;41.0;396.0;591.0;1471.9126797599583;0.25625;0.6625;0.4625;3.073170731707317;2.418918918918919;0.7969543147208121;2.3207547169811322;
0.0;4078.645970474027;0.0;3398.871642061687;110.0;0.0;1.0000000000000002;75.0;482.0;40.0;404.0;734.0;3398.8716420616875;0.25;0.6875;0.46875;2.9;2.4;0.6566757493188011;2.4454545454545453;
;;;;;;;;;;;;;;;;;;;;
